KANAŁ;PROGRAM;DATA;DZIEŃ;PLANOWANA GODZ.;DŁUGOŚĆ;POZYCJA W BLOKU;SPOZYCJONOWANE;PŁATNE POZYCJONOWANIE;ID BLOKU;KOD KASETY;NAZWA KASETY;TYP;PAKIET;KLIENT;PRODUKT;REALNA GODZ. EMISJI;NUMER ZLECENIA;IPAN;
HGTV;"przed Barbie dreamhouse challenge";2023-09-29;pt.;24:56;15;;false;false;-767237873;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nowe życie na wyspie 3 /1";2023-09-30;sob.;10:37;15;;false;false;-767237971;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"przed Remont na plaży - nowe rozdanie 2";2023-09-30;sob.;10:50;15;;false;false;-767308801;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Remont na plaży - nowe rozdanie 2 /1";2023-09-30;sob.;11:06;15;;false;false;-767308803;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Remont na plaży - nowe rozdanie 2 /3";2023-09-30;sob.;11:50;15;;false;false;-767308808;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"przed Zarobić na remoncie z tarekiem i heather";2023-09-30;sob.;11:52;15;;false;false;-767308810;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Zarobić na remoncie z tarekiem i heather /2";2023-09-30;sob.;12:32;15;;false;false;-767308815;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Oszukani na remoncie /1";2023-09-30;sob.;15:07;15;;false;false;-767238013;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Remont prosto z serca /1";2023-09-30;sob.;16:07;15;;false;false;-767238022;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Totalne remonty szelągowskiej 5 /1";2023-09-30;sob.;17:10;15;;false;false;-767238031;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Totalne remonty szelągowskiej 5 /2";2023-09-30;sob.;17:38;15;;false;false;-767238034;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Totalne remonty szelągowskiej 5 /3";2023-09-30;sob.;17:47;15;;false;false;-767238036;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nieoczywiste miejsca 2 /1";2023-09-30;sob.;18:05;15;;false;false;-767238040;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nieoczywiste miejsca 2 /2";2023-09-30;sob.;18:10;15;;false;false;-767238042;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nieoczywiste miejsca 2 /1";2023-09-30;sob.;18:40;15;;false;false;-767238045;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Na ratunek chicago 2 /1";2023-09-30;sob.;19:10;15;;false;false;-767238051;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Na ratunek chicago 2 /2";2023-09-30;sob.;19:40;15;;false;false;-767238054;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Zarobić na remoncie: ostatnie zlecenie /2";2023-09-30;sob.;20:39;15;;false;false;-767308824;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"przed Zgłoś remont 8";2023-09-30;sob.;20:57;15;;false;false;-767238066;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Zgłoś remont 8 /2";2023-09-30;sob.;21:38;15;;false;false;-767238071;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"przed Remonty gwiazd hollywood 2";2023-09-30;sob.;21:50;15;;false;false;-767238075;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Remonty gwiazd hollywood 2 /2";2023-09-30;sob.;22:37;15;;false;false;-767238080;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nasz nowy dom pogrzebowy /1";2023-09-30;sob.;23:16;15;;false;false;-767238086;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Nasz nowy dom pogrzebowy /2";2023-09-30;sob.;23:40;15;;false;false;-767238089;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Wymarzona wiejska posiadłość /2";2023-09-30;sob.;24:31;15;;false;false;-767238096;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"w Nowa maja w ogrodzie /1";2023-09-30;sob.;29:02;15;;false;false;-767238120;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
HGTV;"po Nowa maja w ogrodzie /2";2023-09-30;sob.;29:18;15;;false;false;-767238121;r00001;<BRAK KASETY>;PAKIETOWY;Pakiet GRP;HOCHLAND POLSKA SP. Z O.O.;ALMETTE DOMEK;00:00:00;230907454;;
