KANAŁ;PROGRAM;DATA;DZIEŃ;PLANOWANA GODZ.;DŁUGOŚĆ;POZYCJA W BLOKU;SPOZYCJONOWANE;PŁATNE POZYCJONOWANIE;WARTOŚĆ SPOTU;ID BLOKU;KOD KASETY;NAZWA KASETY;TYP;PAKIET;KLIENT;PRODUKT;REALNA GODZ. EMISJI;NUMER ZLECENIA;IPAN;
TVN;"w Zapisane w gwiazdach /2";2023-09-11;pon.;14:41;30;;false;false;8600,0;-767299828;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"w Szadź 3 /2";2023-09-11;pon.;24:31;30;;false;false;2600,0;-767299908;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"w Ukryta prawda /2";2023-09-13;śr.;13:40;30;;false;false;7500,0;-767300259;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"przed Ten moment";2023-09-13;śr.;15:04;30;;false;false;9400,0;-767300269;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"w Detektywi /2";2023-09-14;czw.;14:44;30;;false;false;8600,0;-767300476;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"w Milionerzy /1";2023-09-14;czw.;21:05;30;;false;false;41500,0;-767300531;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"przed Dzień dobry tvn";2023-09-15;pt.;07:41;30;;false;false;5100,0;-767300620;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"w Godziny szczytu ii /3";2023-09-17;niedz.;24:10;30;;false;false;2800,0;-767301135;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"w Dzień dobry tvn /5";2023-09-18;pon.;10:11;30;;false;false;8800,0;-767301240;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"w Ukryta prawda /2";2023-09-20;śr.;13:40;30;;false;false;7500,0;-767301705;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"przed Sport";2023-09-22;pt.;19:27;30;;false;false;57200,0;-767302166;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"przed Nowe oblicze greya";2023-09-23;sob.;24:15;30;;false;false;4400,0;-767302385;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"w Dzień dobry tvn /4";2023-09-24;niedz.;09:39;30;;false;false;16800,0;-767302472;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"w Dzień dobry tvn /5";2023-09-25;pon.;10:11;30;;false;false;8800,0;-767302677;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"w Ukryta prawda /4";2023-09-25;pon.;18:39;30;;false;false;30300,0;-767302752;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"przed Uwaga!";2023-09-26;wt.;19:48;30;;false;false;49100,0;-767302981;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"w Ukryta prawda /2";2023-09-27;śr.;13:40;30;;false;false;7500,0;-767303147;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"przed Superwizjer";2023-09-27;śr.;24:44;30;;false;false;2800,0;-767303233;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"w Ten moment /1";2023-09-28;czw.;15:25;30;;false;false;9600,0;-767303371;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN;"przed Fakty";2023-09-30;sob.;19:00;30;;false;false;34400,0;-767303804;r00001;<BRAK KASETY>;CENNIKOWY;Cennikowy;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230910777;;
TVN 24 BiS;"przed POGODA";2023-09-11;pon.;18:20;30;;false;false;;37329939;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
National Geographic;"w Massive Engineering Mistakes 1 /2";2023-09-11;pon.;18:38;30;;false;false;;37403966;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
ID;"w Web Of Lies /5";2023-09-11;pon.;19:24;30;;false;false;;37298325;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
ID;"w Web Of Lies /8";2023-09-11;pon.;19:40;30;;false;false;;37298328;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Eurosport 1;"w TEQBALL AMERICAN TOUR RIO DE JANEIRO FinalDOUBLE. /2";2023-09-11;pon.;21:00;30;;false;false;;37636575;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN Style;"przed Kobieta na krańcu świata 13";2023-09-11;pon.;21:22;30;;false;false;;-767292771;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN 24 BiS;"przed POGODA";2023-09-11;pon.;21:35;30;;false;false;;37329947;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TTV;"w Gogglebox. przed telewizorem 19 /1";2023-09-11;pon.;22:14;30;;false;false;;-767265559;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Metro;"po Truckerki 2 /3";2023-09-11;pon.;22:30;30;;false;false;;-767242441;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Eurosport 1;"w MOUNTAIN BIKE WORLD CUP ELITE PORTES DU SOLEIL .CROSS COUNTRY OLYMPICMen /1";2023-09-12;wt.;18:15;30;;false;false;;37397517;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TLC;"w Dr. Pimple Popper (Season 4) /5";2023-09-12;wt.;18:27;30;;false;false;;37308304;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Paramount Network;"w Rocky II /3";2023-09-12;wt.;18:47;30;;false;false;;37450795;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN Style;"po Co słychać? /1";2023-09-12;wt.;18:55;30;;false;false;;-767330767;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
ID;"w My Familys Deadly Secret (At) /2";2023-09-12;wt.;19:13;30;;false;false;;37298578;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Paramount Network;"w Rocky II /4";2023-09-12;wt.;19:19;30;;false;false;;37450798;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
National Geographic;"w Top 100 Weather Moments 1 /1";2023-09-12;wt.;19:21;30;;false;false;;37404190;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
FOX Poland;"w CSI: Miami 5 /3";2023-09-12;wt.;20:08;30;;false;false;;37428819;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Comedy Central;"w Friends /1";2023-09-12;wt.;20:12;30;;false;false;;37467583;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Metro;"w Przystanek bieszczady 3 /1";2023-09-12;wt.;20:47;30;;false;false;;-767242583;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TLC;"w 90 Day Fiance: The Other Way (Season 5) /14";2023-09-12;wt.;21:25;30;;false;false;;37308337;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Polsat Comedy Central Extra;"w Allo Allo! /1";2023-09-12;wt.;21:39;30;;false;false;;37463786;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Discovery Channel;"w Building Germany /8";2023-09-12;wt.;21:40;30;;false;false;;37370774;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
HGTV;"w Na ratunek chicago: dom alison /2";2023-09-12;wt.;22:39;30;;false;false;;-767233935;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Metro;"w Herkules /1";2023-09-12;wt.;22:46;30;;false;false;;-767242591;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
National Geographic;"w Europe From Above 5 /1";2023-09-13;śr.;21:22;30;;false;false;;37404426;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Paramount Network;"w Jaja w Tropikach /4";2023-09-13;śr.;21:43;30;;false;false;;37450978;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN Style;"w Ach, ten ślub! 3 /3";2023-09-13;śr.;21:45;30;;false;false;;-767330889;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Eurosport 1;"w CYCLING World Tour VUELTA A ESPANA Stage 17.Men /2";2023-09-13;śr.;22:00;30;;false;false;;37397644;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Comedy Central;"w The Big Bang Theory /1";2023-09-14;czw.;18:50;30;;false;false;;37467860;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Comedy Central;"w Friends /1";2023-09-14;czw.;19:40;30;;false;false;;37467866;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN Fabuła;"w Super 8  /4";2023-09-14;czw.;21:28;30;;false;false;;-767280212;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN 24 BiS;"przed POGODA";2023-09-14;czw.;21:35;30;;false;false;;37331543;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TLC;"w Doubling Down With The Derricos (Season 4) /8";2023-09-14;czw.;21:41;30;;false;false;;37308851;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
National Geographic;"w Exceptional Engineering 3 /2";2023-09-14;czw.;21:48;30;;false;false;;37404646;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN Turbo;"po Raport turbo /1";2023-09-14;czw.;22:12;30;;false;false;;-767238616;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Polsat Comedy Central Extra;"w Kabaret na żywo /1";2023-09-14;czw.;22:47;30;;false;false;;37464016;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Eurosport 1;"po SPEEDWAY NATIONAL BRITISH CHAMPIONSHIP GREAT BRITAIN PLAYOFF SEMIFINAL GAME 01.. LIVE /8";2023-09-14;czw.;22:56;30;;false;false;;37397787;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN 24 BiS;"przed POGODA";2023-09-15;pt.;18:20;30;;false;false;;37332074;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TLC;"w Dr. Pimple Popper (Season 4) /8";2023-09-15;pt.;18:37;30;;false;false;;37309068;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Paramount Network;"w Rocky V /4";2023-09-15;pt.;19:15;30;;false;false;;37451279;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN Fabuła;"po Góra dantego /3";2023-09-15;pt.;19:42;30;;false;false;;-767280566;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Comedy Central;"w Friends /1";2023-09-15;pt.;19:43;30;;false;false;;37468016;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
FOX Poland;"w CSI: Miami 6 /3";2023-09-15;pt.;20:08;30;;false;false;;37429476;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN 24;"przed POGODA";2023-09-15;pt.;21:44;30;;false;false;;37349131;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Discovery Channel;"po Odjazdowe Bryki Braci Collins (Season 5) /8";2023-09-15;pt.;21:53;30;;false;false;;37371711;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
National Geographic;"w Wicked Tuna 12 /1";2023-09-16;sob.;18:22;30;;false;false;;37405043;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN Fabuła;"w Złoto dla zuchwałych /3";2023-09-16;sob.;18:26;30;;false;false;;-767280767;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
ID;"w Lies That Bind The /8";2023-09-16;sob.;18:40;30;;false;false;;37299593;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Discovery Channel;"w Goldrush In Australia (Season 3) /8";2023-09-16;sob.;18:40;30;;false;false;;37371913;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Metro;"w Truckerki 2 /1";2023-09-16;sob.;19:10;30;;false;false;;-767243157;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Discovery Channel;"w Scrappers (Season 9) /2";2023-09-16;sob.;19:21;30;;false;false;;37371922;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN 24 BiS;"przed DOKUMENT";2023-09-16;sob.;20:53;30;;false;false;;37328910;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN Turbo;"w Patrol drogowy 10 /1";2023-09-16;sob.;21:32;30;;false;false;;-767255612;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
ID;"w Lady Gucci: The Story Of Patrizia Reggiani  /8";2023-09-16;sob.;21:53;30;;false;false;;37299629;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN 7;"w Harry potter i więzień azkabanu /6";2023-09-17;niedz.;19:12;30;;false;false;;-767276385;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
ID;"w In Pursuit With John Walsh (Season 3) /5";2023-09-17;niedz.;19:25;30;;false;false;;37299856;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
ID;"w In Pursuit With John Walsh (Season 3) /8";2023-09-17;niedz.;19:41;30;;false;false;;37299859;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
ID;"w Curious Case Of Natalia Grace The /5";2023-09-17;niedz.;21:22;30;;false;false;;37299880;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Metro;"w Grobowiec smoka /1";2023-09-17;niedz.;21:28;30;;false;false;;-767243425;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Metro;"w Grobowiec smoka /2";2023-09-17;niedz.;21:36;30;;false;false;;-767243427;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TTV;"w Gogglebox. przed telewizorem 19 /3";2023-09-18;pon.;22:43;30;;false;false;;-767261264;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Polsat Comedy Central Extra;"w Tatuskowie /1";2023-09-19;wt.;19:11;30;;false;false;;37464571;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN Style;"w Ach, ten ślub! /2";2023-09-19;wt.;19:48;30;;false;false;;-767294997;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
National Geographic;"w Weather Gone Viral 6 /3";2023-09-19;wt.;19:54;30;;false;false;;37405701;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Eurosport 1;"po SNOOKER * SHANGHAI MASTERS Final.. /6";2023-09-19;wt.;22:41;30;;false;false;;37398335;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Discovery Channel;"po Nic Do Zgloszenia (Season 3) /8";2023-09-19;wt.;22:53;30;;false;false;;37372678;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN 7;"w Sztos ii /1";2023-09-20;śr.;21:33;30;;false;false;;-767271872;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN 24 BiS;"przed 24 GODZINY";2023-09-20;śr.;21:43;30;;false;false;;37331144;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Polsat Comedy Central Extra;"w Allo Allo! /1";2023-09-20;śr.;22:16;30;;false;false;;37464697;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TLC;"w Bad Skin Clinic (Season 5) The /5";2023-09-20;śr.;22:27;30;;false;false;;37310373;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Discovery Channel;"w Zawodowcy (Season 2) /5";2023-09-21;czw.;18:37;30;;false;false;;37373113;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Eurosport 1;"w TENNIS LAVER CUP LONDON REVIEW.. /2";2023-09-21;czw.;19:30;30;;false;false;;37398476;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
FOX Poland;"w CSI: Miami 6 /2";2023-09-21;czw.;19:54;30;;false;false;;37430707;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
FOX Poland;"w CSI: Miami 6 /3";2023-09-21;czw.;20:07;30;;false;false;;37430710;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN Fabuła;"w Dusza towarzystwa /1";2023-09-21;czw.;20:19;30;;false;false;;-767279382;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Polsat Comedy Central Extra;"w Keeping Up Appearances Christmas Specials /1";2023-09-21;czw.;20:52;30;;false;false;;37464802;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN 24 BiS;"przed DZIEŃ NA ŚWIECIE";2023-09-21;czw.;20:53;30;;false;false;;37331676;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
Polsat Comedy Central Extra;"w Keeping Up Appearances Christmas Specials /2";2023-09-21;czw.;21:05;30;;false;false;;37464803;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TVN 24 BiS;"przed POGODA";2023-09-21;czw.;21:35;30;;false;false;;37331677;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
TTV;"po Defacto 13 /1";2023-09-21;czw.;21:37;30;;false;false;;-767262787;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Prime;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907105;;
