,blockId,channel,progBefore,progAfter,xDateTime,copyNumber,grp,week,channelGroup,timeband,eqNetPrice,available,channel_POLSAT,channelGroup_TVP,timeband_Off,timeband_Peak,week_24,week_27,order,bonusCurrent,grpOpt,cppOpt
202,18492100495,POLSAT,Film - Pojutrze,Film - Pojutrze,2023-06-05 00:35:00,0,0.35543267892796604,24,Polsat,Off,2000,1,True,False,True,False,True,False,0,1.0476566061463306,0.3723713941191713,5370.981851951638
203,18492100496,POLSAT,Film - Pojutrze,Film - Pojutrze,2023-06-05 00:40:00,0,0.3479835905633362,24,Polsat,Off,2000,1,True,False,True,False,True,False,0,1.0476566061463306,0.3645673074841991,5485.955429743747
204,18492100498,POLSAT,Film - Pojutrze,Film - Pojutrze,2023-06-05 01:30:00,0,0.2257604278286128,24,Polsat,Off,1166,1,True,False,True,False,True,False,0,1.0476566061463306,0.2365194036210681,4929.828090840569
205,18492100499,POLSAT,Film - Pojutrze,Film - Pojutrze,2023-06-05 01:35:00,0,0.2363404278286128,24,Polsat,Off,1166,1,True,False,True,False,True,False,0,1.0476566061463306,0.2476036105140963,4709.139731763396
212,18492100518,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-05 06:15:00,0,0.525793927228412,24,Polsat,Off,3300,1,True,False,True,False,True,False,0,1.0476566061463306,0.5508514813324689,5990.725471078965
213,18492100519,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-05 06:30:00,0,0.6007801860137016,24,Polsat,Off,3633,1,True,False,True,False,True,False,0,1.0476566061463306,0.6294113307190758,5772.060054669577
214,18492100520,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-05 06:45:00,0,0.7105350422490112,24,Polsat,Off,3800,1,True,False,True,False,True,False,0,1.0476566061463306,0.7443967309106387,5104.804793206664
215,18492100521,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-05 06:47:00,0,0.7105350422490112,24,Polsat,Off,3800,1,True,False,True,False,True,False,0,1.0476566061463306,0.7443967309106387,5104.804793206664
216,18492100524,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-05 07:15:00,0,0.6223116130430617,24,Polsat,Off,3066,1,True,False,True,False,True,False,0,1.0476566061463306,0.6519688724861425,4702.678501058603
217,18492100525,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-05 07:30:00,0,0.5650043138802932,24,Polsat,Off,2533,1,True,False,True,False,True,False,0,1.0476566061463306,0.591930501937864,4279.218576686716
218,18492100526,POLSAT,UNKNOWN,Nowy dzień z Polsat News - Graffiti,2023-06-05 07:45:00,0,0.5529298493486259,24,Polsat,Off,2433,1,True,False,True,False,True,False,0,1.0476566061463306,0.5792806094055832,4200.0370122807535
219,18492100527,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-05 07:55:00,0,0.4754857444635794,24,Polsat,Off,2333,1,True,False,True,False,True,False,0,1.0476566061463306,0.498145781315675,4683.367976816365
220,18492100528,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-05 08:15:00,0,0.5351289412229482,24,Polsat,Off,2566,1,True,False,True,False,True,False,0,1.0476566061463306,0.5606313704123131,4576.982551142028
221,18492100529,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-05 08:30:00,0,0.5768273002792819,24,Polsat,Off,2766,1,True,False,True,False,True,False,0,1.0476566061463306,0.6043169317431428,4577.068512744655
222,18492100530,POLSAT,Nowy dzień z Polsat News,UNKNOWN,2023-06-05 08:35:00,0,0.509947265182357,24,Polsat,Off,2133,1,True,False,True,False,True,False,0,1.0476566061463306,0.534249621154551,3992.515699665705
223,18492100533,POLSAT,Malanowski i partnerzy,Malanowski i partnerzy,2023-06-05 08:50:00,0,0.6734678572447317,24,Polsat,Off,2966,1,True,False,True,False,True,False,0,1.0476566061463306,0.7055630496696571,4203.734877256787
224,18492100538,POLSAT,Malanowski i partnerzy 2,Malanowski i partnerzy 2,2023-06-05 09:30:00,0,0.9510689903586429,24,Polsat,Off,3866,1,True,False,True,False,True,False,0,1.0476566061463306,0.996393710650153,3879.9923751800993
225,18492100542,POLSAT,Sekrety rodziny,Sekrety rodziny,2023-06-05 09:50:00,0,0.6288446025754653,24,Polsat,Off,2633,1,True,False,True,False,True,False,0,1.0476566061463306,0.65881320212765,3996.5805049089413
226,18492100544,POLSAT,Sekrety rodziny,Sekrety rodziny,2023-06-05 10:20:00,0,0.7676583276460364,24,Polsat,Off,3433,1,True,False,True,False,True,False,0,1.0476566061463306,0.8042423182216143,4268.613976433424
227,18492100547,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-05 10:50:00,0,0.7051226908613669,24,Polsat,Off,3300,1,True,False,True,False,True,False,0,1.0476566061463306,0.7387264452245879,4467.14750951786
228,18492100549,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-05 11:20:00,0,0.9270980507342004,24,Polsat,Off,4933,1,True,False,True,False,True,False,0,1.0476566061463306,0.971280397397071,5078.862924877224
229,18492100552,POLSAT,Gliniarze,Gliniarze,2023-06-05 11:50:00,0,1.0769833080364386,24,Polsat,Off,4533,1,True,False,True,False,True,False,0,1.0476566061463306,1.1283086773737034,4017.517626959311
230,18492100554,POLSAT,Gliniarze,Gliniarze,2023-06-05 12:20:00,0,1.3081400703707848,24,Polsat,Off,4866,1,True,False,True,False,True,False,0,1.0476566061463306,1.3704815864886786,3550.5767081973104
231,18492100556,POLSAT,UNKNOWN,Wydarzenia,2023-06-05 12:45:00,0,0.994744090392533,24,Polsat,Off,4133,1,True,False,True,False,True,False,0,1.0476566061463306,1.04215021772476,3965.8390217710034
232,18492100558,POLSAT,UNKNOWN,Interwencja,2023-06-05 13:15:00,0,0.9021089903586429,24,Polsat,Off,3866,1,True,False,True,False,True,False,0,1.0476566061463306,0.9451004432132287,4090.570507888094
233,18492100561,POLSAT,Trudne sprawy,Trudne sprawy,2023-06-05 13:50:00,0,0.806009369051561,24,Polsat,Off,3600,1,True,False,True,False,True,False,0,1.0476566061463306,0.8444210401027036,4263.27605427992
234,18492100563,POLSAT,Trudne sprawy,Trudne sprawy,2023-06-05 14:20:00,0,0.9438293936194082,24,Polsat,Off,4633,1,True,False,True,False,True,False,0,1.0476566061463306,0.9888090993004583,4685.434229193133
235,18492100566,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-05 14:50:00,0,0.9150925855425909,24,Polsat,Off,4266,1,True,False,True,False,True,False,0,1.0476566061463306,0.9587027924792215,4449.762776812251
236,18492100568,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-05 15:20:00,0,1.2118740068404201,24,Polsat,Off,5666,1,True,False,True,False,True,False,0,1.0476566061463306,1.2696278090833897,4462.725185651518
237,18492100570,POLSAT,UNKNOWN,Wydarzenia,2023-06-05 15:45:00,0,1.3748111223053867,24,Polsat,Off,6266,1,True,False,True,False,True,False,0,1.0476566061463306,1.4403299544866892,4350.39206154197
238,18492100572,POLSAT,UNKNOWN,Pogoda,2023-06-05 16:10:00,0,1.8050975392900095,24,Polsat,Off,8500,1,True,False,True,False,True,False,0,1.0476566061463306,1.891122361775664,4494.68536346794
239,18492100575,POLSAT,Interwencja,UNKNOWN,2023-06-05 16:25:00,0,1.501005473675784,24,Polsat,Off,7100,1,True,False,True,False,True,False,0,1.0476566061463306,1.5725383003582374,4514.993369880123
240,18492100578,POLSAT,Na ratunek 112,Na ratunek 112,2023-06-05 16:40:00,0,1.4299072114865166,24,Polsat,Off,6766,1,True,False,True,False,True,False,0,1.0476566061463306,1.4980517362901273,4516.532931469885
241,18492100582,POLSAT,Gliniarze,Gliniarze,2023-06-05 17:15:00,0,2.191345014613809,24,Polsat,Off,11933,1,True,False,True,False,True,False,0,1.0476566061463306,2.2957770809059843,5197.804307415976
242,18492100584,POLSAT,Gliniarze,Gliniarze,2023-06-05 17:40:00,0,2.9433640026621464,24,Polsat,Off,15200,1,True,False,True,False,True,False,0,1.0476566061463306,3.0836347416823036,4929.24787574144
243,18492100587,POLSAT,Pierwsza miłość,Pierwsza miłość,2023-06-05 18:05:00,0,3.001408068727232,24,Polsat,Peak,18700,1,True,False,False,True,True,False,0,1.1043502140394603,3.3146056431186817,5641.696784901791
244,18492100589,POLSAT,Pierwsza miłość,Pierwsza miłość,2023-06-05 18:30:00,0,3.430447041800584,24,Polsat,Peak,21633,1,True,False,False,True,True,False,0,1.1043502140394603,3.7884149248635084,5710.303762669135
245,18492100591,POLSAT,UNKNOWN,Wydarzenia,2023-06-05 18:48:00,0,2.911981394104965,24,Polsat,Peak,20833,1,True,False,False,True,True,False,0,1.1043502140394603,3.2158472758587444,6478.230529289316
246,18492100592,POLSAT,UNKNOWN,Sport,2023-06-05 19:44:00,0,1.913601197385251,24,Polsat,Peak,12633,1,True,False,False,True,True,False,0,1.1043502140394603,2.1132858919185695,5977.894447840654
247,18492100596,POLSAT,UNKNOWN,Pogoda,2023-06-05 19:55:00,0,1.8251239451307446,24,Polsat,Peak,11633,1,True,False,False,True,True,False,0,1.1043502140394603,2.015576019453682,5771.551103864146
248,18492100601,POLSAT,Mega Hit - Gierek,Mega Hit - Gierek,2023-06-05 20:35:00,0,2.867821652883762,24,Polsat,Peak,16433,1,True,False,False,True,True,False,0,1.1043502140394603,3.1670794561891813,5188.692051248113
249,18492100602,POLSAT,Mega Hit - Gierek,Mega Hit - Gierek,2023-06-05 20:40:00,0,2.8519747997369085,24,Polsat,Peak,16433,1,True,False,False,True,True,False,0,1.1043502140394603,3.149578980524602,5217.522755140713
250,18492100604,POLSAT,Mega Hit - Gierek,Mega Hit - Gierek,2023-06-05 21:30:00,0,2.6688428632506347,24,Polsat,Peak,17566,1,True,False,False,True,True,False,0,1.1043502140394603,2.9473371872685243,5959.956015850184
251,18492100605,POLSAT,Mega Hit - Gierek,Mega Hit - Gierek,2023-06-05 21:35:00,0,2.8064428632506346,24,Polsat,Peak,17566,1,True,False,False,True,True,False,0,1.1043502140394603,3.0992957767203544,5667.739146403179
252,18492100606,POLSAT,Mega Hit - Gierek,Mega Hit - Gierek,2023-06-05 22:25:00,0,2.6324765966889117,24,Polsat,Peak,14900,1,True,False,False,True,True,False,0,1.1043502140394603,2.9071760930072696,5125.248530984924
253,18492100607,POLSAT,Mega Hit - Gierek,Mega Hit - Gierek,2023-06-05 22:30:00,0,2.6295265966889114,24,Polsat,Peak,14900,1,True,False,False,True,True,False,0,1.1043502140394603,2.903918259875853,5130.998418886969
254,18492100610,POLSAT,Film - Underdog,Film - Underdog,2023-06-05 23:35:00,0,0.6269385380506504,24,Polsat,Off,3700,1,True,False,True,False,True,False,0,1.0476566061463306,0.6568163010364865,5633.234123698253
255,18492100611,POLSAT,Film - Underdog,Film - Underdog,2023-06-05 23:40:00,0,0.6269385380506504,24,Polsat,Off,3700,1,True,False,True,False,True,False,0,1.0476566061463306,0.6568163010364865,5633.234123698253
256,18492100613,POLSAT,Film - Underdog,Film - Underdog,2023-06-06 00:30:00,0,0.3880842422328425,24,Polsat,Off,1966,1,True,False,True,False,True,False,0,1.0476566061463306,0.40657902011653024,4835.4683904657
257,18492100614,POLSAT,Film - Underdog,Film - Underdog,2023-06-06 00:35:00,0,0.3752475381589451,24,Polsat,Off,1833,1,True,False,True,False,True,False,0,1.0476566061463306,0.39313056229236615,4662.573139345044
266,18492100632,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-06 06:15:00,0,0.5638443795364046,24,Polsat,Off,3366,1,True,False,True,False,True,False,0,1.0476566061463306,0.5907152890597932,5698.17653671613
267,18492100633,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-06 06:30:00,0,0.6179010941393794,24,Polsat,Off,3733,1,True,False,True,False,True,False,0,1.0476566061463306,0.6473481632201666,5766.603216158947
268,18492100634,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-06 06:45:00,0,0.662068990358643,24,Polsat,Off,3866,1,True,False,True,False,True,False,0,1.0476566061463306,0.6936209514738636,5573.649399985974
269,18492100635,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-06 06:47:00,0,0.662068990358643,24,Polsat,Off,3866,1,True,False,True,False,True,False,0,1.0476566061463306,0.6936209514738636,5573.649399985974
270,18492100638,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-06 07:15:00,0,0.6041825352075093,24,Polsat,Off,3166,1,True,False,True,False,True,False,0,1.0476566061463306,0.6329758243283851,5001.770807533232
271,18492100639,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-06 07:30:00,0,0.530190950330455,24,Polsat,Off,2633,1,True,False,True,False,True,False,0,1.0476566061463306,0.5554580516327022,4740.231944177625
272,18492100640,POLSAT,UNKNOWN,Nowy dzień z Polsat News - Graffiti,2023-06-06 07:45:00,0,0.5421151006259292,24,Polsat,Off,2500,1,True,False,True,False,True,False,0,1.0476566061463306,0.5679504664624374,4401.792317508983
273,18492100641,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-06 07:55:00,0,0.528122131946744,24,Polsat,Off,2400,1,True,False,True,False,True,False,0,1.0476566061463306,0.5532906403860903,4337.6840756338515
274,18492100642,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-06 08:15:00,0,0.5378409503304551,24,Polsat,Off,2633,1,True,False,True,False,True,False,0,1.0476566061463306,0.5634726246697217,4672.809085522704
275,18492100644,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-06 08:30:00,0,0.5683927946593503,24,Polsat,Off,2833,1,True,False,True,False,True,False,0,1.0476566061463306,0.5954804662108432,4757.50282461308
276,18492100645,POLSAT,Nowy dzień z Polsat News,UNKNOWN,2023-06-06 08:35:00,0,0.5507033135630327,24,Polsat,Off,2166,1,True,False,True,False,True,False,0,1.0476566061463306,0.5769479644809854,3754.23804805084
277,18492100648,POLSAT,Malanowski i partnerzy,Malanowski i partnerzy,2023-06-06 08:50:00,0,0.7391544496417867,24,Polsat,Off,3033,1,True,False,True,False,True,False,0,1.0476566061463306,0.774380042129673,3916.6815193980838
278,18492100652,POLSAT,Malanowski i partnerzy 2,Malanowski i partnerzy 2,2023-06-06 09:30:00,0,0.9715451334125481,24,Polsat,Off,3866,1,True,False,True,False,True,False,0,1.0476566061463306,1.0178456771889741,3798.2182236868066
279,18492100656,POLSAT,Sekrety rodziny,Sekrety rodziny,2023-06-06 09:50:00,0,0.6679039727659467,24,Polsat,Off,2633,1,True,False,True,False,True,False,0,1.0476566061463306,0.6997340093396229,3762.858407418135
280,18492100658,POLSAT,Sekrety rodziny,Sekrety rodziny,2023-06-06 10:20:00,0,0.8045322757556682,24,Polsat,Off,3500,1,True,False,True,False,True,False,0,1.0476566061463306,0.8428735535533671,4152.461523136869
281,18492100661,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-06 10:50:00,0,0.7799990534446402,24,Polsat,Off,3400,1,True,False,True,False,True,False,0,1.0476566061463306,0.817171161129162,4160.695043743224
282,18492100663,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-06 11:20:00,0,1.0720097361044825,24,Polsat,Off,5000,1,True,False,True,False,True,False,0,1.0476566061463306,1.1230980818830456,4451.970919242188
283,18492100666,POLSAT,Gliniarze,Gliniarze,2023-06-06 11:50:00,0,1.1248179443325068,24,Polsat,Off,4566,1,True,False,True,False,True,False,0,1.0476566061463306,1.1784229500918864,3874.669955845625
284,18492100668,POLSAT,Gliniarze,Gliniarze,2023-06-06 12:20:00,0,1.2376791341675673,24,Polsat,Off,4966,1,True,False,True,False,True,False,0,1.0476566061463306,1.2966627212001225,3829.831704734854
285,18492100670,POLSAT,UNKNOWN,Wydarzenia,2023-06-06 12:45:00,0,1.0071425469359734,24,Polsat,Off,4233,1,True,False,True,False,True,False,0,1.0476566061463306,1.0551395426285133,4011.7916436483392
286,18492100672,POLSAT,UNKNOWN,Interwencja,2023-06-06 13:15:00,0,0.9575798482377067,24,Polsat,Off,4066,1,True,False,True,False,True,False,0,1.0476566061463306,1.0032148539188341,4052.9702925720067
287,18492100675,POLSAT,Trudne sprawy,Trudne sprawy,2023-06-06 13:50:00,0,0.7996436572474934,24,Polsat,Off,3766,1,True,False,True,False,True,False,0,1.0476566061463306,0.8377519600783486,4495.363997295565
288,18492100677,POLSAT,Trudne sprawy,Trudne sprawy,2023-06-06 14:20:00,0,1.021421346660303,24,Polsat,Off,4800,1,True,False,True,False,True,False,0,1.0476566061463306,1.0700988214875478,4485.567037002718
289,18492100680,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-06 14:50:00,0,0.9085011187072268,24,Polsat,Off,4433,1,True,False,True,False,True,False,0,1.0476566061463306,0.9517971987049579,4657.504777311453
290,18492100682,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-06 15:20:00,0,1.2236716412090691,24,Polsat,Off,5600,1,True,False,True,False,True,False,0,1.0476566061463306,1.2819876786666038,4368.216710026857
291,18492100684,POLSAT,UNKNOWN,Wydarzenia,2023-06-06 15:45:00,0,1.34023239157552,24,Polsat,Off,6200,1,True,False,True,False,True,False,0,1.0476566061463306,1.4041033188053893,4415.629474670681
292,18492100686,POLSAT,UNKNOWN,Pogoda,2023-06-06 16:10:00,0,1.926890487758788,24,Polsat,Off,8366,1,True,False,True,False,True,False,0,1.0476566061463306,2.0187195488210197,4144.2111188183335
293,18492100689,POLSAT,Interwencja,UNKNOWN,2023-06-06 16:25:00,0,1.6374933453272003,24,Polsat,Off,7000,1,True,False,True,False,True,False,0,1.0476566061463306,1.715530720752696,4080.3699492648675
294,18492100692,POLSAT,Na ratunek 112,Na ratunek 112,2023-06-06 16:40:00,0,1.5560346145973336,24,Polsat,Off,6666,1,True,False,True,False,True,False,0,1.0476566061463306,1.630189943375256,4089.0940513338346
295,18492100696,POLSAT,Gliniarze,Gliniarze,2023-06-06 17:15:00,0,2.322903282418138,24,Polsat,Off,11433,1,True,False,True,False,True,False,0,1.0476566061463306,2.4336049692643575,4697.9687107789005
296,18492100698,POLSAT,Gliniarze,Gliniarze,2023-06-06 17:40:00,0,2.951934636009359,24,Polsat,Off,14600,1,True,False,True,False,True,False,0,1.0476566061463306,3.092613822327369,4720.925676071855
297,18492100701,POLSAT,Pierwsza miłość,Pierwsza miłość,2023-06-06 18:05:00,0,2.870032570923707,24,Polsat,Peak,18233,1,True,False,False,True,True,False,0,1.1043502140394603,3.1695210839998187,5752.604105409713
298,18492100703,POLSAT,Pierwsza miłość,Pierwsza miłość,2023-06-06 18:30:00,0,3.2306145766984566,24,Polsat,Peak,21100,1,True,False,False,True,True,False,0,1.1043502140394603,3.567729899255941,5914.124834506238
299,18492100705,POLSAT,UNKNOWN,Wydarzenia,2023-06-06 18:48:00,0,3.053371950415878,24,Polsat,Peak,20300,1,True,False,False,True,True,False,0,1.1043502140394603,3.371991966983859,6020.18041524509
300,18492100706,POLSAT,UNKNOWN,Sport,2023-06-06 19:44:00,0,2.004802412899078,24,Polsat,Peak,12466,1,True,False,False,True,True,False,0,1.1043502140394603,2.214003973791923,5630.522866067621
301,18492100710,POLSAT,UNKNOWN,Pogoda,2023-06-06 19:55:00,0,1.888056048911481,24,Polsat,Peak,11500,1,True,False,False,True,True,False,0,1.1043502140394603,2.0850751017338918,5515.388865579428
302,18492100714,POLSAT,UNKNOWN,Film - Venom,2023-06-06 20:00:00,0,1.832046325911785,24,Polsat,Peak,10666,1,True,False,False,True,True,False,0,1.1043502140394603,2.0232207521508867,5271.792506408889
303,18492100716,POLSAT,Film - Venom,Film - Venom,2023-06-06 20:53:00,0,2.0663372236853204,24,Polsat,Peak,13866,1,True,False,False,True,True,False,0,1.1043502140394603,2.281959955254588,6076.355532914264
304,18492100717,POLSAT,Film - Venom,Film - Venom,2023-06-06 21:00:00,0,2.451310446084816,24,Polsat,Peak,14766,1,True,False,False,True,True,False,0,1.1043502140394603,2.7071052158109317,5454.534945209636
305,18492100719,POLSAT,Film - Venom,Film - Venom,2023-06-06 21:53:00,0,2.282535446084816,24,Polsat,Peak,14766,1,True,False,False,True,True,False,0,1.1043502140394603,2.5207185084364214,5857.853604272225
306,18492100720,POLSAT,Film - Venom,Film - Venom,2023-06-06 22:00:00,0,2.1279662374068296,24,Polsat,Peak,12833,1,True,False,False,True,True,False,0,1.1043502140394603,2.350019969748977,5460.804659192231
307,18492100721,POLSAT,Film - Venom,UNKNOWN,2023-06-06 22:30:00,0,1.4255561014684008,24,Polsat,Peak,9866,1,True,False,False,True,True,False,0,1.1043502140394603,1.574313185781887,6266.859789464333
308,18492100724,POLSAT,Film - Zmowa milczenia,Film - Zmowa milczenia,2023-06-06 23:05:00,0,0.6722314062366077,24,Polsat,Off,3300,1,True,False,True,False,True,False,0,1.0476566061463306,0.7042676736028197,4685.718404648905
309,18492100725,POLSAT,Film - Zmowa milczenia,Film - Zmowa milczenia,2023-06-06 23:10:00,0,0.5923773670519066,24,Polsat,Off,3300,1,True,False,True,False,True,False,0,1.0476566061463306,0.6206080619234996,5317.3656651704605
310,18492100729,POLSAT,Film - Agent i pół,Film - Agent i pół,2023-06-07 00:40:00,0,0.26305383246671493,24,Polsat,Off,1500,1,True,False,True,False,True,False,0,1.0476566061463306,0.275590085355864,5442.866342826085
311,18492100730,POLSAT,Film - Agent i pół,Film - Agent i pół,2023-06-07 00:45:00,0,0.25795383246671494,24,Polsat,Off,1500,1,True,False,True,False,True,False,0,1.0476566061463306,0.2702470366645177,5550.477143111422
320,18492100751,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-07 06:15:00,0,0.5610313535912205,24,Polsat,Off,3400,1,True,False,True,False,True,False,0,1.0476566061463306,0.58776820384506,5784.593276325415
321,18492100752,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-07 06:30:00,0,0.6202777140691247,24,Polsat,Off,3733,1,True,False,True,False,True,False,0,1.0476566061463306,0.6498380447898632,5744.508235443698
322,18492100753,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-07 06:45:00,0,0.7012216786991731,24,Polsat,Off,3900,1,True,False,True,False,True,False,0,1.0476566061463306,0.7346395240622083,5308.726078927592
323,18492100754,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-07 06:47:00,0,0.7012216786991731,24,Polsat,Off,3900,1,True,False,True,False,True,False,0,1.0476566061463306,0.7346395240622083,5308.726078927592
324,18492100757,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-07 07:15:00,0,0.5898095092623252,24,Polsat,Off,3200,1,True,False,True,False,True,False,0,1.0476566061463306,0.6179178287466004,5178.682101616906
325,18492100758,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-07 07:30:00,0,0.5120576169971218,24,Polsat,Off,2633,1,True,False,True,False,True,False,0,1.0476566061463306,0.5364605451745823,4908.096268558079
326,18492100759,POLSAT,UNKNOWN,Nowy dzień z Polsat News - Graffiti,2023-06-07 07:45:00,0,0.5089681908564971,24,Polsat,Off,2533,1,True,False,True,False,True,False,0,1.0476566061463306,0.5332238874691556,4750.349824015568
327,18492100760,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-07 07:55:00,0,0.5011691060015598,24,Polsat,Off,2433,1,True,False,True,False,True,False,0,1.0476566061463306,0.5250531246989848,4633.816818812095
328,18492100761,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-07 08:15:00,0,0.5093579243852709,24,Polsat,Off,2666,1,True,False,True,False,True,False,0,1.0476566061463306,0.5336321943752123,4995.950446957962
329,18492100762,POLSAT,UNKNOWN,Nowy dzień z Polsat News,2023-06-07 08:30:00,0,0.5652397687141664,24,Polsat,Off,2866,1,True,False,True,False,True,False,0,1.0476566061463306,0.5921771777500204,4839.767737908068
330,18492100763,POLSAT,Nowy dzień z Polsat News,UNKNOWN,2023-06-07 08:35:00,0,0.5354802876178486,24,Polsat,Off,2200,1,True,False,True,False,True,False,0,1.0476566061463306,0.5609994607839762,3921.572396746301
331,18492100766,POLSAT,Malanowski i partnerzy,Malanowski i partnerzy,2023-06-07 08:50:00,0,0.6927509678789175,24,Polsat,Off,3066,1,True,False,True,False,True,False,0,1.0476566061463306,0.7257651279126125,4224.507188459417
332,18492100770,POLSAT,Malanowski i partnerzy 2,Malanowski i partnerzy 2,2023-06-07 09:30:00,0,0.9977587098486468,24,Polsat,Off,3833,1,True,False,True,False,True,False,0,1.0476566061463306,1.0453085037129748,3666.8600574711113
333,18492100774,POLSAT,Sekrety rodziny,Sekrety rodziny,2023-06-07 09:50:00,0,0.6798980996929601,24,Polsat,Off,2600,1,True,False,True,False,True,False,0,1.0476566061463306,0.7122997356496661,3650.148764450435
334,18492100776,POLSAT,Sekrety rodziny,Sekrety rodziny,2023-06-07 10:20:00,0,0.8054913535912206,24,Polsat,Off,3400,1,True,False,True,False,True,False,0,1.0476566061463306,0.8438783377835921,4029.0167998978914
335,18492100779,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-07 10:50:00,0,0.7770955611526934,24,Polsat,Off,3266,1,True,False,True,False,True,False,0,1.0476566061463306,0.8141292982486091,4011.647789885419
336,18492100781,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-07 11:20:00,0,0.9580970023092908,24,Polsat,Off,4166,1,True,False,True,False,True,False,0,1.0476566061463306,1.0037566537983247,4150.408352697242
337,18492100784,POLSAT,Gliniarze,Gliniarze,2023-06-07 11:50:00,0,1.1296620163038271,24,Polsat,Off,3833,1,True,False,True,False,True,False,0,1.0476566061463306,1.1834978740932882,3238.7045924662702
338,18492100786,POLSAT,Gliniarze,Gliniarze,2023-06-07 12:20:00,0,1.18305478279717,24,Polsat,Off,4133,1,True,False,True,False,True,False,0,1.0476566061463306,1.2394351586304675,3334.5834763690427
339,18492100788,POLSAT,UNKNOWN,Wydarzenia,2023-06-07 12:45:00,0,1.063802545736587,24,Polsat,Off,3533,1,True,False,True,False,True,False,0,1.0476566061463306,1.1144997646762194,3170.0320735611776
340,18492100790,POLSAT,UNKNOWN,Interwencja,2023-06-07 13:15:00,0,1.0293871495394402,24,Polsat,Off,3900,1,True,False,True,False,True,False,0,1.0476566061463306,1.0784442474971352,3616.3204626026436
341,18492100793,POLSAT,Trudne sprawy,Trudne sprawy,2023-06-07 13:50:00,0,0.869253744901338,24,Polsat,Off,3600,1,True,False,True,False,True,False,0,1.0476566061463306,0.910679428263324,3953.0924804848623
342,18492100795,POLSAT,Trudne sprawy,Trudne sprawy,2023-06-07 14:20:00,0,1.0408224195645925,24,Polsat,Off,4600,1,True,False,True,False,True,False,0,1.0476566061463306,1.0904244836820531,4218.540640675188
343,18492100798,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-07 14:50:00,0,0.9221658802693069,24,Polsat,Off,4233,1,True,False,True,False,True,False,0,1.0476566061463306,0.9661131764268855,4381.474244721006
344,18492100800,POLSAT,Dlaczego ja?,Dlaczego ja?,2023-06-07 15:20:00,0,1.1159273389743667,24,Polsat,Off,5366,1,True,False,True,False,True,False,0,1.0476566061463306,1.169108648655791,4589.821490217936
345,18492100802,POLSAT,UNKNOWN,Wydarzenia,2023-06-07 15:45:00,0,1.3213712800646136,24,Polsat,Off,5966,1,True,False,True,False,True,False,0,1.0476566061463306,1.3843433507317255,4309.624485028615
346,18492100804,POLSAT,UNKNOWN,Pogoda,2023-06-07 16:10:00,0,1.8260998250461813,24,Polsat,Off,7933,1,True,False,True,False,True,False,0,1.0476566061463306,1.9131255451922904,4146.617570360572
347,18492100807,POLSAT,Interwencja,UNKNOWN,2023-06-07 16:25:00,0,1.5139687415243468,24,Polsat,Off,6633,1,True,False,True,False,True,False,0,1.0476566061463306,1.5861193535570284,4181.9047129869805
